canonical_smiles,pIC50,IC50_nM,activity_class,n_measurements,pIC50_std,pIC50_min,pIC50_max,molecule_chembl_id,molecule_chembl_ids,n_molecules
Nc1ncnc2c1c(-c1ccccc1)nn2-c1ccccc1,6.096910013008056,800.0000000000003,0,1,,6.096910013008056,6.096910013008056,CHEMBL122243,CHEMBL122243,1
Nc1ncnc2c1c(-c1ccn3ccnc3c1)nn2C1CCCC1,4.920818753952375,12000.000000000007,0,1,,4.920818753952375,4.920818753952375,CHEMBL1241675,CHEMBL1241675,1
Nc1ncnc2c1c(-c1cnc3[nH]ccc3c1)nn2C1CCCC1,6.585026652029182,260.0000000000001,0,2,0.0,6.585026652029182,6.585026652029182,CHEMBL1081312,CHEMBL1081312,1
Nc1ncnc2c1c(-c1cnc3ccccc3c1)nn2C1CCCC1,6.267606240177031,540.0000000000007,0,1,,6.267606240177031,6.267606240177031,CHEMBL1242755,CHEMBL1242755,1
Nc1ncnc2c1c(C(=O)Nc1nc3cc(-c4ccccc4)ccc3o1)cn2[C@@H]1CCN(C(=O)/C=C/CN2CCCC2)C1,7.489454989793388,32.39999999999999,1,1,,7.489454989793388,7.489454989793388,CHEMBL5807574,CHEMBL5807574,1
Nc1ncnc2c1c(C(=O)Nc1nc3cc(-c4ccccc4)ccc3o1)cn2[C@@H]1CCN(C(=O)/C=C/CN2CCCCC2)C1,7.170696227168975,67.50000000000006,1,1,,7.170696227168975,7.170696227168975,CHEMBL6030528,CHEMBL6030528,1
Nc1ncnc2c1c(C(=O)Nc1nc3cc(Cl)ccc3o1)cn2[C@@H]1CCN(C(=O)/C=C/CN2CCCC2)C1,7.5934598195660445,25.500000000000018,1,1,,7.5934598195660445,7.5934598195660445,CHEMBL5831739,CHEMBL5831739,1
Nc1ncnc2c1c(C(=O)Nc1nc3cc(Cl)ccc3o1)cn2[C@@H]1CCN(C(=O)/C=C/CN2CCCCC2)C1,7.430626090384954,37.100000000000016,1,1,,7.430626090384954,7.430626090384954,CHEMBL5994959,CHEMBL5994959,1
Nc1ncnc2c1c(C(=O)Nc1nc3cc(Cl)ccc3o1)nn2[C@@H]1CCCN(C(=O)/C=C/CN2CCCC2)C1,6.838631997765026,144.99999999999983,0,1,,6.838631997765026,6.838631997765026,CHEMBL5913449,CHEMBL5913449,1
Nc1ncnc2c1c(C(=O)Nc1nc3cc(Cl)ccc3o1)nn2[C@@H]1CCCN(C(=O)/C=C/CN2CCCCC2)C1,6.860120913598763,138.00000000000014,0,1,,6.860120913598763,6.860120913598763,CHEMBL5885364,CHEMBL5885364,1
Nc1ncnc2c1c(C(=O)Nc1nc3cc(Cl)ccc3o1)nn2[C@@H]1CCN(C(=O)/C=C/CN2CCCC2)C1,7.223298816011589,59.800000000000054,1,1,,7.223298816011589,7.223298816011589,CHEMBL5828421,CHEMBL5828421,1
Nc1ncnc2c1c(C(=O)Nc1nc3cc(Cl)ccc3o1)nn2[C@@H]1CCN(C(=O)/C=C/CN2CCCCC2)C1,7.151810883008602,70.49999999999996,1,1,,7.151810883008602,7.151810883008602,CHEMBL5899620,CHEMBL5899620,1
Nc1ncnc2c1cnn2-c1ccccc1,5.568636235841012,2700.000000000003,0,1,,5.568636235841012,5.568636235841012,CHEMBL65063,CHEMBL65063,1
Nc1ncnc2c1ncn2-c1ccccc1,4.823908740944319,15000.000000000004,0,1,,4.823908740944319,4.823908740944319,CHEMBL62756,CHEMBL62756,1
Nc1ncnc2c1ncn2CC(=O)c1c[nH]c2ccccc12,4.455931955649724,35000.0,0,1,,4.455931955649724,4.455931955649724,CHEMBL521155,CHEMBL521155,1
Nc1ncnc2c1ncn2CC(=O)c1ccccc1,4.1249387366083,75000.00000000001,0,1,,4.1249387366083,4.1249387366083,CHEMBL520515,CHEMBL520515,1
Nc1ncnc2c1ncn2CC(=O)c1ccccn1,4.050609993355088,88999.99999999991,0,1,,4.050609993355088,4.050609993355088,CHEMBL504135,CHEMBL504135,1
Nc1ncnc2c1ncn2CC(=O)c1cccnc1,4.031517051446065,92999.99999999993,0,1,,4.031517051446065,4.031517051446065,CHEMBL501256,CHEMBL501256,1
Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,3.7099653886374817,195000.00000000012,0,1,,3.7099653886374817,3.7099653886374817,CHEMBL477,CHEMBL477,1
Nc1ncnc2c1ncn2[C@@H]1O[C@H](COC(=O)c2ccc(S(=O)(=O)Oc3ccc(/C=C/[N+](=O)[O-])cc3)cc2)[C@@H](O)[C@H]1O,6.221848749616356,600.0000000000003,0,2,0.0,6.221848749616356,6.221848749616356,CHEMBL505705,CHEMBL505705,1
Nc1ncnc2ncn(CC(=O)c3c[nH]c4ccccc34)c12,4.086186147616283,82000.0,0,1,,4.086186147616283,4.086186147616283,CHEMBL485246,CHEMBL485246,1
Nc1ncnn2ccc(C(=O)Nc3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,5.679853713888946,2090.000000000001,0,1,,5.679853713888946,5.679853713888946,CHEMBL1990583,CHEMBL1990583,1
Nc1nn2c(=O)cc(-c3ccccc3)[nH]c2c1/N=N/c1ccc2c(c1)OCO2,5.275724130399211,5300.000000000001,0,1,,5.275724130399211,5.275724130399211,CHEMBL2029700,CHEMBL2029700,1
Nc1scc2c1c(NCCO)nc1nc(NCCO)nc(N)c12,4.179798540514359,66100.00000000006,0,1,,4.179798540514359,4.179798540514359,CHEMBL1910278,CHEMBL1910278,1
Nc1scc2c1c(Nc1ccc(S(N)(=O)=O)cc1)nc1ncnc(N)c12,4.530177984021837,29500.00000000003,0,1,,4.530177984021837,4.530177984021837,CHEMBL1910273,CHEMBL1910273,1
O=C(/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1)NCCCN1CCOCC1,7.853871964321762,14.000000000000005,1,2,0.0,7.853871964321762,7.853871964321762,CHEMBL138940,CHEMBL138940,1
O=C(/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)NCCCN1CCOCC1,8.05551732784983,8.80000000000001,1,2,0.0,8.05551732784983,8.05551732784983,CHEMBL136058,CHEMBL136058,1
O=C(/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1)NCCCn1ccnc1,7.853871964321762,14.000000000000005,1,2,0.0,7.853871964321762,7.853871964321762,CHEMBL342828,CHEMBL342828,1
O=C(/C=C/C(F)(F)F)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2O[C@@H]2CCOC2)CC1,8.8153085691824,1.5300000000000018,1,1,,8.8153085691824,8.8153085691824,CHEMBL5283507,CHEMBL5283507,1
O=C(/C=C/C(F)(F)F)N1CCC(Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2O[C@H]2CCOC2)CC1,9.087777943467584,0.8170000000000008,1,1,,9.087777943467584,9.087777943467584,CHEMBL5281741,CHEMBL5281741,1
O=C(/C=C/C(F)(F)F)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.455931955649724,35.0,1,1,,7.455931955649724,7.455931955649724,CHEMBL135142,CHEMBL135142,1
O=C(/C=C/CN1C2CCC1CC2)N1CCc2c(sc3ncnc(Nc4ccc(F)c(Cl)c4)c23)C1,8.958607314841775,1.1000000000000008,1,2,0.0,8.958607314841775,8.958607314841775,CHEMBL3655337,CHEMBL3655337,1
O=C(/C=C/CN1CC(O)C1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,6.967958282018202,107.65686229869418,0,2,0.6395895689277431,6.515700160653214,7.42021640338319,CHEMBL3233782,CHEMBL3233782,1
O=C(/C=C/CN1CC2(CCOCC2)C1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,5.65658948574323,2205.009750545337,0,2,0.012951186675329995,5.647431613820691,5.665747357665769,CHEMBL3233794,CHEMBL3233794,1
O=C(/C=C/CN1CC2(COC2)C1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,7.760716752203079,17.34935157289745,1,2,0.5574620669331007,7.366531544420414,8.154901959985743,CHEMBL3233020,CHEMBL3233020,1
O=C(/C=C/CN1CC2CCC1C(=O)C2)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,8.721848749616356,1.8973665961010286,1,2,0.4580761344146489,8.397940008672037,9.045757490560675,CHEMBL3233785,CHEMBL3233785,1
O=C(/C=C/CN1CCC(F)(F)C1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,6.6542824239279685,221.6754384229342,0,2,1.270755094756694,5.7557228791981565,7.552841968657781,CHEMBL3233783,CHEMBL3233783,1
O=C(/C=C/CN1CCC(F)(F)CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,8.27642098432889,5.291502622129182,1,2,0.17185385231242506,8.154901959985743,8.397940008672037,CHEMBL3233787,CHEMBL3233787,1
O=C(/C=C/CN1CCC(F)CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,8.34948500216801,4.47213595499958,1,2,0.0685257273628731,8.301029995663981,8.397940008672037,CHEMBL3233786,CHEMBL3233786,1
O=C(/C=C/CN1CCC(N2CCCCC2)CC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.167491087293763,68.00000000000004,1,1,,7.167491087293763,7.167491087293763,CHEMBL94109,CHEMBL94109,1
O=C(/C=C/CN1CCC1CO)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC1CC1,8.022276394711152,9.499999999999996,1,1,,8.022276394711152,8.022276394711152,CHEMBL5760776,CHEMBL5760776,1
O=C(/C=C/CN1CCC1CO)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC[C@@H]1COCCO1,7.756961951313706,17.5,1,1,,7.756961951313706,7.756961951313706,CHEMBL5890488,CHEMBL5890488,1
O=C(/C=C/CN1CCC1CO)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC[C@H]1COCCO1,8.568636235841012,2.7000000000000033,1,1,,8.568636235841012,8.568636235841012,CHEMBL5791987,CHEMBL5791987,1
O=C(/C=C/CN1CCC1CO)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC[C@H]1[C@@H]2COC[C@@H]21,7.966576244513051,10.799999999999994,1,1,,7.966576244513051,7.966576244513051,CHEMBL5938912,CHEMBL5938912,1
O=C(/C=C/CN1CCC1CO)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,8.4089353929735,3.900000000000003,1,1,,8.4089353929735,8.4089353929735,CHEMBL6020835,CHEMBL6020835,1
O=C(/C=C/CN1CCC2(CC1)OCCO2)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,8.198970004336019,6.32455532033676,1,2,0.7071067811865476,7.698970004336019,8.698970004336019,CHEMBL3233795,CHEMBL3233795,1
O=C(/C=C/CN1CCCC1)N1CCCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,6.050609993355087,890.0000000000009,0,1,,6.050609993355087,6.050609993355087,CHEMBL4435619,CHEMBL4435619,1
O=C(/C=C/CN1CCCC1)N1CCCOc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc21,6.2380721615794705,578.0000000000006,0,1,,6.2380721615794705,6.2380721615794705,CHEMBL4643903,CHEMBL4643903,1
O=C(/C=C/CN1CCCC1)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,8.133803120088515,7.348469228349539,1,2,0.5502360259350656,7.7447274948966935,8.522878745280337,CHEMBL4561606,CHEMBL4561606,1
O=C(/C=C/CN1CCCC1)N1CCOc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc21,8.154901959985743,7.000000000000002,1,3,0.7145791133225609,6.917214629683549,8.154901959985743,CHEMBL4635100,CHEMBL4635100,1
O=C(/C=C/CN1CCCC1)Nc1cc2c(Nc3ccc(Cc4ccccn4)cc3)ncnc2cn1,7.196272488392665,63.63961030678932,1,2,1.1366423473674716,6.392544976785331,8.0,CHEMBL3967962,CHEMBL3967962,1
O=C(/C=C/CN1CCCC1)Nc1cc2c(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncnc2cn1,7.61383914663854,24.331050121192884,1,2,0.25744466825797463,7.431798275933005,7.795880017344075,CHEMBL3904257,CHEMBL3904257,1
O=C(/C=C/CN1CCCC1)Nc1cc2c(Nc3ccc(Oc4ccccc4)cc3)ncnc2cn1,7.420818753952375,37.947331922020574,1,2,0.9561374279584461,6.7447274948966935,8.096910013008056,CHEMBL3896779,CHEMBL3896779,1
O=C(/C=C/CN1CCCC1)Nc1cc2c(Nc3ccc4c(cnn4Cc4ccccc4)c3)ncnc2cn1,7.883501944803923,13.076696830622025,1,2,0.9042153427004617,7.2441251443275085,8.522878745280337,CHEMBL3948267,CHEMBL3948267,1
O=C(/C=C/CN1CCCC1)Nc1ccc2ncnc3c2c1C=CN3c1ccc(OCc2ccccn2)c(Cl)c1,8.826813731587727,1.4899999999999969,1,1,,8.826813731587727,8.826813731587727,CHEMBL5591255,CHEMBL5591255,1
O=C(/C=C/CN1CCCC1)Nc1ccc2ncnc3c2c1CCN3c1ccc(OCc2ccccn2)c(Cl)c1,8.462180904926726,3.4500000000000024,1,1,,8.462180904926726,8.462180904926726,CHEMBL5591930,CHEMBL5591930,1
O=C(/C=C/CN1CCCCC1)N1CCCOc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc21,6.073657553374344,844.000000000001,0,1,,6.073657553374344,6.073657553374344,CHEMBL4638194,CHEMBL4638194,1
O=C(/C=C/CN1CCCCC1)N1CCOc2c1ccc1ncnc(Nc3ccc(Oc4ccn5ncnc5c4)c(Cl)c3)c21,6.560667306169737,275.0000000000001,0,1,,6.560667306169737,6.560667306169737,CHEMBL5764117,CHEMBL5764117,1
O=C(/C=C/CN1CCCCC1)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,8.018106086327222,9.591663046625442,1,2,0.5371662844294067,7.638272163982407,8.397940008672037,CHEMBL4445017,CHEMBL4445017,1
O=C(/C=C/CN1CCCCC1)N1CCOc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc21,6.935542010773082,115.99999999999991,0,1,,6.935542010773082,6.935542010773082,CHEMBL4642158,CHEMBL4642158,1
O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC(F)F,8.005682847330363,9.870000000000017,1,2,0.0,8.005682847330363,8.005682847330363,CHEMBL3680374,CHEMBL3680374,1
O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,7.945004138470859,11.349999999999993,1,2,0.0,7.945004138470859,7.945004138470859,CHEMBL3680375,CHEMBL3680375,1
O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCF,8.191114132640188,6.440000000000006,1,2,0.0,8.191114132640188,8.191114132640188,CHEMBL3680373,CHEMBL3680373,1
O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,8.275724130399212,5.299999999999991,1,1,,8.275724130399212,8.275724130399212,CHEMBL3622650,CHEMBL3622650,1
O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,8.27642098432889,5.291502622129182,1,2,0.5975745548615414,7.853871964321762,8.698970004336019,CHEMBL3930506,CHEMBL3930506,1
O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,8.372363747448347,4.242640687119287,1,2,0.4618909980464568,8.045757490560675,8.698970004336019,CHEMBL3233784,CHEMBL3233784,1
O=C(/C=C/CN1CCCCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.97469413473523,106.00000000000004,0,1,,6.97469413473523,6.97469413473523,CHEMBL94068,CHEMBL94068,1
O=C(/C=C/CN1CCCCC1)Nc1ccc2ncnc3c2c1C=CN3c1ccc(OCc2ccccn2)c(Cl)c1,9.060480747381382,0.8699999999999994,1,1,,9.060480747381382,9.060480747381382,CHEMBL5574206,CHEMBL5574206,1
O=C(/C=C/CN1CCCCC1)Nc1ccc2ncnc3c2c1CCN3c1ccc(OCc2ccccn2)c(Cl)c1,8.485452247339714,3.2700000000000027,1,1,,8.485452247339714,8.485452247339714,CHEMBL5566173,CHEMBL5566173,1
O=C(/C=C/CN1CCCOCC1)N1CCCc2c(sc3ncnc(Nc4ccc(Cl)c(Cl)c4)c23)C1,9.0,1.0,1,2,0.0,9.0,9.0,CHEMBL3655352,CHEMBL3655352,1
O=C(/C=C/CN1CCCOCC1)N1CCc2c(sc3ncnc(Nc4ccc(F)c(Cl)c4)c23)C1,9.0,1.0,1,2,0.0,9.0,9.0,CHEMBL3655336,CHEMBL3655336,1
O=C(/C=C/CN1CCOCC1)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,7.495274552100653,31.968734726291533,1,2,0.932854026344104,6.835647144215563,8.154901959985743,CHEMBL2441561,CHEMBL2441561,1
O=C(/C=C/CN1CCOCC1)N1CCOc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc21,8.037860356969059,9.165151389911683,1,2,0.1655218223480824,7.920818753952375,8.154901959985743,CHEMBL2441563,CHEMBL2441563,1
O=C(/C=C/CN1CCOCC1)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1,6.765981495387127,171.4030338121235,0,2,1.289478808771889,5.854182285508172,7.6777807052660805,CHEMBL1272325,CHEMBL1272325,1
O=C(/C=C/CN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cn1,8.309894379144197,4.898979485566358,1,2,0.5502360259350656,7.920818753952375,8.698970004336019,CHEMBL3958006,CHEMBL3958006,1
O=C(/C=C/CN1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,8.522878745280337,3.0000000000000013,1,2,0.0,8.522878745280337,8.522878745280337,CHEMBL3233792,CHEMBL3233792,1
O=C(/C=C/CN1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,7.130768280269024,74.00000000000001,1,1,,7.130768280269024,7.130768280269024,CHEMBL316127,CHEMBL316127,1
O=C(/C=C/CN1CCOCC1)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,7.13472998176144,73.32803011127467,1,2,0.8294594718799583,6.548213564475709,7.721246399047171,CHEMBL4583178,CHEMBL4583178,1
O=C(/C=C/CN1CCS(=O)(=O)CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,7.846251981043394,14.247806848775001,1,2,0.4364969862464407,7.537602002101044,8.154901959985743,CHEMBL3233793,CHEMBL3233793,1
O=C(/C=C/CN1CCSCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.692503962086787,202.99999999999983,0,1,,6.692503962086787,6.692503962086787,CHEMBL93537,CHEMBL93537,1
O=C(/C=C/CN1CC[S+]([O-])CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,6.960982678002588,109.40000000000005,0,1,,6.960982678002588,6.960982678002588,CHEMBL3622658,CHEMBL3622658,1
O=C(/C=C/CN1C[C@@H]2OCCO[C@@H]2C1)Nc1cc2c(Nc3ccc(Cl)c(Cl)c3F)ncnc2cc1O[C@H]1CCOC1,8.318194010053928,4.806245936279169,1,2,0.230929831834133,8.154901959985743,8.481486060122112,CHEMBL6056552,CHEMBL6056552,1
O=C(/C=C/CN1C[C@@H]2OCCO[C@@H]2C1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC(F)(F)F,7.729185420008068,18.655830187906425,1,2,0.11779530528005841,7.645891560852599,7.8124792791635365,CHEMBL5794110,CHEMBL5794110,1
O=C(/C=C/CN1C[C@@H]2OCCO[C@@H]2C1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,8.305594293263237,4.947726750741207,1,2,0.19530742688923575,8.167491087293763,8.443697499232712,CHEMBL5982094,CHEMBL5982094,1
O=C(/C=C/CN1C[C@@H]2OCCO[C@@H]2C1)Nc1cc2c(Nc3ccc(OCc4ccccn4)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,8.147324768557144,7.1232015274032445,1,2,0.11571550715920144,8.065501548756432,8.229147988357855,CHEMBL5979907,CHEMBL5979907,1
O=C(/C=C/CN1C[C@@H]2OCCO[C@@H]2C1)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,7.161424739363284,68.95650803223724,1,2,0.9368938598910985,6.498940737782249,7.823908740944319,CHEMBL5742380,CHEMBL5742380,1
O=C(/C=C/CN1C[C@@H]2OCCO[C@@H]2C1)Nc1ccc2ncnc(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2c1,7.491358089219991,32.25833225695338,1,2,0.23506948933353652,7.325138859262188,7.657577319177793,CHEMBL5789779,CHEMBL5789779,1
O=C(/C=C/CN1C[C@@H]2OCCO[C@@H]2C1)Nc1ccc2ncnc(Nc3ccc4c(cnn4Cc4cccc(F)c4)c3)c2c1,7.4515102527166075,35.35816737332411,1,2,0.5690253895316612,7.049148541111453,7.853871964321762,CHEMBL5908548,CHEMBL5908548,1
O=C(/C=C/CNC12CC3CC(CC(C3)C1)C2)N1CCc2c(sc3ncnc(Nc4ccc(Cl)c(Cl)c4)c23)C1,9.0,1.0,1,2,0.0,9.0,9.0,CHEMBL3655349,CHEMBL3655349,1
O=C(/C=C/CNC1CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC(F)F,8.017728766960431,9.60000000000001,1,1,,8.017728766960431,8.017728766960431,CHEMBL3622667,CHEMBL3622667,1
O=C(/C=C/CNC1CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC(F)(F)F,8.161150909262744,6.900000000000006,1,1,,8.161150909262744,8.161150909262744,CHEMBL3622668,CHEMBL3622668,1
O=C(/C=C/CNC1CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,8.187086643357144,6.500000000000002,1,1,,8.187086643357144,8.187086643357144,CHEMBL3622666,CHEMBL3622666,1
O=C(/C=C/CNC1CC1)Nc1ccc2ncnc3c2c1C=CN3c1ccc(OCc2ccccn2)c(Cl)c1,9.09151498112135,0.8100000000000013,1,1,,9.09151498112135,9.09151498112135,CHEMBL5566736,CHEMBL5566736,1
O=C(/C=C/CNC1CC1)Nc1ccc2ncnc3c2c1CCN3c1ccc(OCc2ccccn2)c(Cl)c1,8.978810700930062,1.0500000000000005,1,1,,8.978810700930062,8.978810700930062,CHEMBL5569696,CHEMBL5569696,1
O=C(/C=C/CNC1CCC1)Nc1ccc2ncnc3c2c1C=CN3c1ccc(OCc2ccccn2)c(Cl)c1,8.899629454882437,1.2600000000000013,1,1,,8.899629454882437,8.899629454882437,CHEMBL5566473,CHEMBL5566473,1
O=C(/C=C/CNC1CCOCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,7.596910013008056,25.298221281347043,1,2,0.14433462391168503,7.494850021680094,7.698970004336019,CHEMBL3233775,CHEMBL3233775,1
O=C(/C=C/CNCC1COC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,7.828788659588897,14.832396974191333,1,2,0.24212939964145905,7.657577319177793,8.0,CHEMBL3233774,CHEMBL3233774,1
O=C(/C=C/CNCc1ncccn1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,7.678273661756906,20.97617696340304,1,2,0.5920412056417633,7.259637310505756,8.096910013008056,CHEMBL3233776,CHEMBL3233776,1
O=C(/C=C/Cl)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,7.698970004336019,20.000000000000004,1,1,,7.698970004336019,7.698970004336019,CHEMBL344177,CHEMBL344177,1
O=C(/C=C/Cn1cccn1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,5.949233688766958,1124.0,0,1,,5.949233688766958,5.949233688766958,CHEMBL93754,CHEMBL93754,1
O=C(/C=C/Cn1ccnc1)N1CCOc2cc3ncnc(Nc4ccc(F)c(Cl)c4)c3cc21,6.259637310505756,550.0000000000003,0,1,,6.259637310505756,6.259637310505756,CHEMBL4465727,CHEMBL4465727,1
O=C(/C=C/Cn1ccnc1)N1CCOc2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3cc21,6.920818753952375,120.00000000000007,0,1,,6.920818753952375,6.920818753952375,CHEMBL4634499,CHEMBL4634499,1
O=C(/C=C/N1CCOCC1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,6.667561540084394,215.00000000000026,0,1,,6.667561540084394,6.667561540084394,CHEMBL94123,CHEMBL94123,1
O=C(/C=C/[C@@H]1CCCN1)N1CCc2c(sc3ncnc(Nc4ccc(F)c(Cl)c4)c23)C1,8.698970004336019,2.0000000000000004,1,2,0.0,8.698970004336019,8.698970004336019,CHEMBL3655339,CHEMBL3655339,1
O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)cc1)NO,7.7447274948966935,18.000000000000018,1,1,,7.7447274948966935,7.7447274948966935,CHEMBL1630110,CHEMBL1630110,1
O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)NO,8.602059991327963,2.499999999999999,1,1,,8.602059991327963,8.602059991327963,CHEMBL1630107,CHEMBL1630107,1
O=C(/C=C/c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)s1)NO,8.318758762624412,4.800000000000004,1,1,,8.318758762624412,8.318758762624412,CHEMBL1630108,CHEMBL1630108,1
O=C(/C=C/c1ccc(Br)cc1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,5.45717457304082,3489.999999999998,0,1,,5.45717457304082,5.45717457304082,CHEMBL1812564,CHEMBL1812564,1
O=C(/C=C/c1ccc(Br)s1)Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,5.619788758288394,2400.000000000002,0,1,,5.619788758288394,5.619788758288394,CHEMBL2424804,CHEMBL2424804,1
O=C(/C=C/c1ccc(Cl)cc1)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,5.917214629683549,1210.0000000000018,0,1,,5.917214629683549,5.917214629683549,CHEMBL1812431,CHEMBL1812431,1
O=C(/C=C/c1ccc(F)cc1)Nc1cccc(Oc2cc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)ncn2)c1,6.085656842880559,820.9999999999999,0,1,,6.085656842880559,6.085656842880559,CHEMBL1928957,CHEMBL1928957,1
O=C(/C=C/c1ccc(F)cc1)c1cc(Br)cc2cc(-c3ccccc3)oc12,7.045757490560675,90.00000000000007,1,1,,7.045757490560675,7.045757490560675,CHEMBL5276251,CHEMBL5276251,1
O=C(/C=C/c1ccc(O)c(O)c1)OCCc1ccccc1,5.997833938243492,1005.0000000000014,0,1,,5.997833938243492,5.997833938243492,CHEMBL319244,CHEMBL319244,1
O=C(/C=C/c1ccc(O)c(O)c1)c1ccc(O)cc1O,4.946395015176066,11313.708498984766,0,2,0.21286035127455813,4.795880017344075,5.096910013008056,CHEMBL128000,CHEMBL128000,1
